CODE_PCT,NOM_COMMERCIAL,NAME_MAIN,FORM,STRENGTH,PACKAGE,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
300888,TAVANIC Comp Pell 500mg Bt 5,TAVANIC,Comprimé Pelliculé,500mg,Bt 5,33.71,14.52,E,LEVOFLOXACINE,N
302004,TAVASTOR  Comp Pell Sec 20 mg FL 30,TAVASTOR,Comprimé Pelliculé Sécable,20 mg,FL 30,22,19.32,E,ATORVASTATINE,N
303090,TAVASTOR 40mg Comp Pell Fl 90,TAVASTOR,Comprimé Pelliculé,40mg,Fl 90,67.74,67.68,E,ATORVASTATINE,N
302313,TAVASTOR Comp Pell 10 MG Fl 90,TAVASTOR,Comprimé Pelliculé,10 MG,Fl 90,45.665,44.01,E,ATORVASTATINE,N
302007,TAVASTOR Comp Pell 80 MG FL 30,TAVASTOR,Comprimé Pelliculé,80 MG,FL 30,39.61,25.08,E,ATORVASTATINE,N
302003,TAVASTOR Comp Pell Sec 10 MG FL 30,TAVASTOR,Comprimé Pelliculé Sécable,10 MG,FL 30,19.41,14.67,E,ATORVASTATINE,N
302314,TAVASTOR Comp Pell Sec 20 MG Fl 90,TAVASTOR,Comprimé Pelliculé Sécable,20 MG,Fl 90,59.795,57.96,E,ATORVASTATINE,N
302006,TAVASTOR Comp Pell Sec 40 MG FL  30,TAVASTOR,Comprimé Pelliculé Sécable,40 MG,FL  30,28.74,22.56,E,ATORVASTATINE,N
106248,TAVER Comp 200mg Bt 50,TAVER,Comprimé,200mg,Bt 50,2.489,2.45,V,CARBAMAZEPINE,N
301171,TEDEMA Comp Pell 25 mg Bt 30,TEDEMA,Comprimé Pelliculé,25 mg,Bt 30,10.24,10.23,E,VENLAFAXINE,N
301173,TEDEMA Comp Pell 50 mg Bt 30,TEDEMA,Comprimé Pelliculé,50 mg,Bt 30,14.93,14.91,E,VENLAFAXINE,N
301172,TEDEMA Geule LP 37.5 MG Bt 30,TEDEMA Geule LP,,37.5 MG,Bt 30,15.95,15.66,E,VENLAFAXINE,N
303784,TEDEMA LP 75mg Gél à libération prolongée Bt 30,TEDEMA LP,Gélule à Libération Prolongée,75mg,Bt 30,30.24,22.89,E,VENLAFAXINE,N
309862,TEFANYL Comp 1mg Bt 60,TEFANYL,Comprimé,1mg,Bt 60,11.79,11.76,E,KETOTIFENE,N
103110,TEGRETOL  LP Comp Sec 200mg Bt 50,TEGRETOL  LP,Comprimé Sécable,200mg,Bt 50,15.042,15,V,CARBAMAZEPINE,N
103332,TEGRETOL 2% Susp Buv Fl 250ml,TEGRETOL 2%,Suspension Buvable,,Fl 250ml,12.411,12.25,V,CARBAMAZEPINE,N
103111,TEGRETOL L P Comp 400mg Bt30,TEGRETOL L P,Comprimé,400mg,,17.072,17.07,V,CARBAMAZEPINE,N
508234,TELEBRIX 35 % Sol Inj  FL 50 ml,TELEBRIX 35 %,Solution Injectable,,FL 50 ml,39.604,32.85,E,ACIDE IOXITALAMIQUE,N
508233,TELEBRIX 35 Sol Inj 35 % FL 200 ml,TELEBRIX 35,Solution Injectable,,FL 200 ml,131.452,131.4,E,ACIDE IOXITALAMIQUE,N
508232,TELEBRIX 35 Sol Inj 35% Fl 100ml  #,TELEBRIX 35,Solution Injectable,,Fl 100ml  #,67.839,65.7,E,ACIDE IOXITALAMIQUE,N
105739,TELFAST 120mg Comp Pell Bt 15 (ex 101168),TELFAST,Comprimé Pelliculé,120mg,Bt 15,10.735,7.65,E,FEXOFENADINE,N
105740,TELFAST 180mg Comp Pell Bt 15 (ex 101169),TELFAST,Comprimé Pelliculé,180mg,Bt 15,11.355,7.995,E,FEXOFENADINE,N
105413,TELMISARTAN MYLAN 40mg Comp Bt 30,TELMISARTAN MYLAN,Comprimé,40mg,Bt 30,16.13,16.13,E,TELMISARTAN,N
105414,TELMISARTAN MYLAN 80mg Comp Bt 30,TELMISARTAN MYLAN,Comprimé,80mg,Bt 30,25.615,23.28,E,TELMISARTAN,N
302904,TELMYCOR 40 mg Comp BT 30,TELMYCOR,Comprimé,40 mg,BT 30,25.565,23.28,E,TELMISARTAN,N
302911,TELMYCOR 80 mg Comp BT 30,TELMYCOR,Comprimé,80 mg,BT 30,28.46,23.28,E,TELMISARTAN,N
302912,TELMYCOR PLUS 40 mg/12.5mg  Comp BT 30,TELMYCOR PLUS,Comprimé,40 mg/12.5mg,BT 30,25.565,25.56,E,TELMISARTAN+HYDROCHLOROTHIAZIDE,N
302913,TELMYCOR PLUS 80 mg/25mg  Comp BT 30,TELMYCOR PLUS,Comprimé,80 mg/25mg,BT 30,28.42,28.41,E,TELMISARTAN+HYDROCHLOROTHIAZIDE,N
302921,TELMYCOR PLUS 80MG/12.5 MG Comp BT 30,TELMYCOR PLUS,Comprimé,80MG/12.5 MG,BT 30,28.46,28.44,E,TELMISARTAN+HYDROCHLOROTHIAZIDE,N
303559,TELMYCOR-AM 40mg/10mg Comp Bt 30,TELMYCOR-AM,Comprimé,40mg/10mg,Bt 30,29.285,29.28,E,TELMISARTAN+AMLODIPINE,N
303558,TELMYCOR-AM 40mg/5mg Comp Bt 30,TELMYCOR-AM,Comprimé,40mg/5mg,Bt 30,29.285,29.28,E,TELMISARTAN+AMLODIPINE,N
303561,TELMYCOR-AM 80mg/10mg Comp Bt 30,TELMYCOR-AM,Comprimé,80mg/10mg,Bt 30,33.395,33.39,E,TELMISARTAN+AMLODIPINE,N
303560,TELMYCOR-AM 80mg/5mg Comp Bt 30,TELMYCOR-AM,Comprimé,80mg/5mg,Bt 30,33.395,33.39,E,TELMISARTAN+AMLODIPINE,N
102718,TEMESTA 1 mg comp B/30,TEMESTA,Comprimé,1 mg,B/30,3.381,3.36,I,LORAZEPAM,N
102717,TEMESTA 2.5 mg comp B/30,TEMESTA,Comprimé,2.5 mg,B/30,4.61,4.59,I,LORAZEPAM,N
302794,TENAR 0.2 MG Comp Pell BT 30,TENAR,Comprimé Pelliculé,0.2 MG,BT 30,16.865,16.14,E,MOXONIDINE,N
302792,TENAR 0.4 MG Comp Pell BT 30,TENAR,Comprimé Pelliculé,0.4 MG,BT 30,29.94,29.94,E,MOXONIDINE,N
301038,TENDINYL Gelule 25mg Bt 30,TENDINYL,Gélule,25mg,Bt 30,3.73,3.72,E,INDOMETACINE,N
301043,TENDINYL Supp 100mg Bt 10,TENDINYL Supp,,100mg,Bt 10,4.18,3.17,E,INDOMETACINE,N
301042,TENDINYL Supp 50mg Bt10,TENDINYL Supp,,50mg,,2.435,1.68,E,INDOMETACINE,N
103430,TENORETIC Comp Pell  50mg/12.5mg  Bt 30,TENORETIC,Comprimé Pelliculé,50mg/12.5mg,Bt 30,10.434,10.41,E,ATENOLOL+CHLORTALIDONE,N
300106,TENORMINE Comp sec 100mg Bt 28,TENORMINE,Comprimé Sécable,100mg,Bt 28,13.15,9.408,E,ATENOLOL,N
301630,TENSIOL Comp Pell 200 MG BT 30,TENSIOL,Comprimé Pelliculé,200 MG,BT 30,5.19,5.19,E,ACEBUTOLOL,N
301437,TENSIOL Comp Pell 400 MG BT 30,TENSIOL,Comprimé Pelliculé,400 MG,BT 30,7.09,7.08,E,ACEBUTOLOL,N
302451,TENSIOVALS 160 Comp Pell 160 MG BT 30,TENSIOVALS 160,Comprimé Pelliculé,160 MG,BT 30,31.245,26.22,E,VALSARTAN,N
302450,TENSIOVALS 80 Comp Pell 80 MG BT 30,TENSIOVALS 80,Comprimé Pelliculé,80 MG,BT 30,20.885,17.13,E,VALSARTAN,N
302424,TENSIOVALS DUO Comp Pell 10 MG/160MG BT 30,TENSIOVALS DUO,Comprimé Pelliculé,10 MG/160MG,BT 30,47.1,37.8,E,AMLODIPINE+VALSARTAN,N
302423,TENSIOVALS DUO Comp Pell 5 MG/160MG BT 30,TENSIOVALS DUO,Comprimé Pelliculé,5 MG/160MG,BT 30,47.1,37.8,E,AMLODIPINE+VALSARTAN,N
302422,TENSIOVALS DUO Comp Pell 5 MG/80MG BT 30,TENSIOVALS DUO,Comprimé Pelliculé,5 MG/80MG,BT 30,41.995,33.36,E,AMLODIPINE+VALSARTAN,N
300229,TENSOPRIL Comp 25mg Bt 30,TENSOPRIL,Comprimé,25mg,Bt 30,10.11,4.98,E,CAPTOPRIL,N
300230,TENSOPRIL Comp 50mg Bt 30,TENSOPRIL,Comprimé,50mg,Bt 30,15.78,8.76,E,CAPTOPRIL,N
301395,TENSYNEL 10mg Gelule Bt 90,TENSYNEL,Gélule,10mg,Bt 90,37.59,35.28,E,AMLODIPINE,N
301162,TENSYNEL Gelule 10 mg Bt 30,TENSYNEL,Gélule,10 mg,Bt 30,19.1,11.76,E,AMLODIPINE,N
301161,TENSYNEL Gelule 5 mg  Bt 30,TENSYNEL,Gélule,5 mg,Bt 30,12.675,8.4,E,AMLODIPINE,N
301396,TENSYNEL Gelule 5 mg Bt 90,TENSYNEL,Gélule,5 mg,Bt 90,30.08,25.2,E,AMLODIPINE,N
101682,TERALITHE Comp 250mg Bt 100,TERALITHE,Comprimé,250mg,Bt 100,3.237,3.2,E,LITHIUM CARBONATE,N
301476,TERBINAFINE  ZENTIVA (ex WINTHROP) Comp Sec 250 mg Bt 30,TERBINAFINE  ZENTIVA (ex WINTHROP),Comprimé Sécable,250 mg,Bt 30,46.57,46.56,E,TERBINAFINE,N
308199,TERBISIL Comp Sec 250mg Bt 14,TERBISIL,Comprimé Sécable,250mg,Bt 14,30.45,21.728,E,TERBINAFINE,N
308200,TERBISIL Creme Der 1% Tbe 15 gr,TERBISIL,Crème,,Tbe 15 gr,6.405,6.405,E,TERBINAFINE,N
300098,TERBUTALINE SIMED  Sirop 0.03% 1.5mg/5ml Fl 300ml (EX TALIN),TERBUTALINE SIMED,Sirop,1.5mg/5ml,Fl 300ml,9.66,9.6,E,TERBUTALINE,N
300590,TERCYD  Crème 1% Tb 15gr,TERCYD,Crème,,Tb 15gr,8.22,6.405,E,TERBINAFINE,N
302791,TERCYD 1% Sol P Application cutanée Fl 30 ML,TERCYD 1%,Solution,,Fl 30 ML,10.365,10.35,E,TERBINAFINE,N
300513,TERCYD Comp 250mg Bt 15,TERCYD,Comprimé,250mg,Bt 15,33.295,23.28,E,TERBINAFINE,N
300883,TERCYD Comp Sec 250mg Bt 30,TERCYD,Comprimé Sécable,250mg,Bt 30,63.865,46.56,E,TERBINAFINE,N
102716,TERGYNAN Comp Gyn. Bt 10,TERGYNAN,Comprimé Vaginal,,Bt 10,5.414,5.41,I,METRONIDAZOLE+NEOMYCINE+NYSTATINE,N
300184,TETRADOX 100 mg Comp Bt 10 ( EX DOXAMICINE ),TETRADOX,Comprimé,100 mg,Bt 10,4.255,4.07,E,DOXYCYCLINE,N
300183,TETRADOX 200 mg Comp Bt 10 ( DOXAMYCINE ),TETRADOX,Comprimé,200 mg,Bt 10,6.865,6.86,E,DOXYCYCLINE,N
550024,TETRAXIM FL/1 DOSE,TETRAXIM FL/1 DOSE,,,FL/1 DOSE,66.59,66.59,E,VACCIN : DIPHTERIE + VACCIN : TETANOS + VACCIN : COQUELUCHE + VACCIN : POLIOMYELITE,N
308016,THEOPHYLLINE Suppo Ad. Bt 10,THEOPHYLLINE,Suppositoire Adulte,,Bt 10,2.87,2.87,E,THEOPHYLLINE,N
303426,THERADIAM 60mg Comp Séc LM Bt 30,THERADIAM,Comprimé Sécable,60mg,Bt 30,13.54,11.58,E,GLICLAZIDE,N
303427,THERADIAM 60mg Comp Séc LM Bt 60,THERADIAM,Comprimé Sécable,60mg,Bt 60,23.19,23.16,E,GLICLAZIDE,N
302507,THERAPRIL 10 MG COMP BT 30,THERAPRIL,Comprimé,10 MG,BT 30,34.885,33.15,E,PERINDOPRIL,N
302596,THERAPRIL 5 mg COMP. SEC. BT/30,THERAPRIL,Comprimé Sécable,5 mg,BT/30,20.01,19.02,E,PERINDOPRIL,N
105575,THIAMAZOLE UNI-PHARMA 5 mg Comp Séc Bt 100,THIAMAZOLE UNI-PHARMA,Comprimé Sécable,5 mg,Bt 100,16.16,16.1,E,THIAMAZOLE,N
102001,THIOBACTIN Comp enr 500mg Bt 24,THIOBACTIN,Comprimé Enrobé,500mg,Bt 24,12.084,12.072,E,THIAMPHENICOL,N
300509,THIOMED Amp inj 4mg/2ml Bt 6,THIOMED,Solution Injectable,4mg/2ml,Bt 6,6.35,4.962,I,THIOCOLCHICOSIDE,N
107215,THYRO-4 Comp Sec 100 µg FL 100,THYRO-4,Comprimé Sécable,100 µg,FL 100,7.545,7.5,E,LEVOTHYROXINE,N
105712,THYROFIX 25µg Comp Bt 30,THYROFIX,Comprimé,25µg,Bt 30,2.43,1.29,E,LEVOTHYROXINE,N
105711,THYROFIX 75µg Comp Bt 30,THYROFIX,Comprimé,75µg,Bt 30,5.56,2.76,E,LEVOTHYROXINE,N
104860,THYROZOL Comp Pell 10 MG BT 30,THYROZOL,Comprimé Pelliculé,10 MG,BT 30,8.921,8.91,E,THIAMAZOLE,N
104859,THYROZOL Comp Pell 5 MG BT 30,THYROZOL,Comprimé Pelliculé,5 MG,BT 30,5.834,4.83,E,THIAMAZOLE,N
300418,TIAGAM Comp 200mg Bt 20,TIAGAM,Comprimé,200mg,Bt 20,10.075,6.64,E,ACIDE TIAPROFENIQUE,N
300417,TIAGAM Comp Sec. 100mg Bt 30,TIAGAM,Comprimé Sécable,100mg,Bt 30,7,5.01,E,ACIDE TIAPROFENIQUE,N
308188,TIAPRAM Comp Sec 100  mg Bt30,TIAPRAM,Comprimé Sécable,100  mg,,5.015,5.01,E,ACIDE TIAPROFENIQUE,N
106946,TIAPRIDAL 100mg Sol Inj Bt 12/2ml,TIAPRIDAL,Solution Injectable,100mg,Bt 12/2ml,10.24,5.016,E,TIAPRIDE,N
100435,TIAPRIDAL Amp inj 100mg/2ml Bt 12,TIAPRIDAL,Solution Injectable,100mg/2ml,Bt 12,5.018,5.016,E,TIAPRIDE,N
100436,TIAPRIDAL Comp sec 100mg Bt 20,TIAPRIDAL,Comprimé Sécable,100mg,Bt 20,5.438,5.42,E,TIAPRIDE,N
306609,TILDIEM Comp 60mg Bt 30,TILDIEM,Comprimé,60mg,Bt 30,7.025,7.02,E,DILTIAZEM,N
308433,TILL Sol 0.3% Fl 200ml,TILL,Solution,,Fl 200ml,4.445,4.4,I,TRICLOSAN,N
303461,TIMOPROST 3M Collyre Fl 2.5ml (F),TIMOPROST 3M,Collyre,,Fl 2.5ml,26.415,26.415,E,LATANOPROST+TIMOLOL,N
105119,TINASIL 1% CREME DERM TB 15 GR,TINASIL 1%,Crème Dermique,,TB 15 GR,8.575,6.405,E,TERBINAFINE,N
105120,TINASIL 250 MG COMP BT 10,TINASIL,Comprimé,250 MG,BT 10,25.02,15.52,E,TERBINAFINE,N
102474,TIORFAN Enf Pdre oral Sachet  30 mg Bt 30,TIORFAN Enf,Poudre pour Suspension Buvable,30 mg,Bt 30,22.44,12.03,I,RACECADOTRIL,N
102572,TIORFAN Gélule  100mg Bt 20,TIORFAN,Gélule,100mg,Bt 20,19.145,19.14,I,RACECADOTRIL,N
102473,TIORFAN Nour Pdre oral Sachet  10mg Bt 16,TIORFAN Nour,Poudre pour Suspension Buvable,10mg,Bt 16,22.44,11.648,I,RACECADOTRIL,N
302238,TIORTEC Enfant Pdre P Sol Or  30 MG BT 30,TIORTEC Enfant,Solution,30 MG,BT 30,13.63,12.03,I,RACECADOTRIL,N
302237,TIORTEC NOURISSON  Pdre P Sol Or 10 MG BT 16,TIORTEC NOURISSON,Solution,10 MG,BT 16,13.63,11.648,I,RACECADOTRIL,N
100786,TITANOREINE LIDOCAINE Pde rectale T/20 g,TITANOREINE LIDOCAINE,Pommade Rectale,20 g,,4.987,4.98,I,CARRAGHAHEEN+LIDOCAINE,N
100248,TITANOREINE Suppo 300mg Bt 12,TITANOREINE,Suppositoire,300mg,Bt 12,5.5,5.496,I,CARRAGHENATES+ZINC SULFATE,N
303503,TOBRA SP 15mg/5ml Collyre Fl 5ml,TOBRA SP,Collyre,15mg/5ml,Fl 5ml,3.63,3.63,E,TOBRAMYCINE,N
302338,TOBRACOL 3M Collyre 0.3% Fl 5ml,TOBRACOL 3M,Collyre,,Fl 5ml,3.63,3.63,E,TOBRAMYCINE,N
304326,TOBRACOL Collyre 0.3% Fl 5 ml,TOBRACOL,Collyre,,Fl 5 ml,3.63,3.63,E,TOBRAMYCINE,N
302240,TOBRACORT 3 M Collyre FL 5 ML,TOBRACORT 3 M,Collyre,,FL 5 ML,4.39,4.39,E,DEXAMETHASONE+TOBRAMYCINE,N
304325,TOBRACORTcOLLYRE  Fl 5 ml,TOBRACORT,Collyre,,Fl 5 ml,4.39,4.39,E,DEXAMETHASONE+TOBRAMYCINE,N
105302,TOBRADEX Collyre Fl 5ml,TOBRADEX,Collyre,,Fl 5ml,6.39,4.39,E,DEXAMETHASONE+TOBRAMYCINE,N
105303,TOBRADEX Pde Opht Tbe 3.5gr,TOBRADEX,Pommade Ophtalmique,,Tbe 3.5gr,6.395,6.395,E,DEXAMETHASONE+TOBRAMYCINE,N
105304,TOBREX Collyre 3mg/ml Fl 5ml,TOBREX,Collyre,3mg/ml,Fl 5ml,4.585,3.63,E,TOBRAMYCINE,N
307558,TOMYCOSE Lotion 10mg Fl 25ml,TOMYCOSE,Lotion,10mg,Fl 25ml,5.475,2.7,E,TOLNAFTATE,N
301645,TONUCAL Comp à Croquer 500 MG BT 30,TONUCAL,Comprimé à Croquer,500 MG,BT 30,5.235,4.47,E,CALCIUM,N
303390,TORENTAL Comp Ret. 400mg Bt 20,TORENTAL,Comprimé à Libération Prolongée,400mg,Bt 20,10.89,7.76,I,PENTOXYFYLLINE,N
309033,TORVA 10mg comp.pell Bt 30,TORVA,Comprimé Pelliculé,10mg,Bt 30,15.67,14.67,E,ATORVASTATINE,N
309048,TORVA 20mg comp.pell Bt 30,TORVA,Comprimé Pelliculé,20mg,Bt 30,20.455,19.32,E,ATORVASTATINE,N
303047,TORVA 80mg Comp Pell Bt 30,TORVA,Comprimé Pelliculé,80mg,Bt 30,34.025,25.08,E,ATORVASTATINE,N
309119,TORVA Comp Pell 10 mg Bt 90,TORVA,Comprimé Pelliculé,10 mg,Bt 90,47.08,44.01,E,ATORVASTATINE,N
309121,TORVA Comp Pell 20 mg Bt 90,TORVA,Comprimé Pelliculé,20 mg,Bt 90,68.295,57.96,E,ATORVASTATINE,N
309088,TORVA Comp Pell 40 mg Bt 30,TORVA,Comprimé Pelliculé,40 mg,Bt 30,28.555,22.56,E,ATORVASTATINE,N
309123,TORVA Comp Pell 40 mg Bt 90,TORVA,Comprimé Pelliculé,40 mg,Bt 90,85.035,67.68,E,ATORVASTATINE,N
105697,TOUJEO SOLOSTAR 300Unités/ml Sol Inj Bt 3Stylos/1.5ml (F),TOUJEO SOLOSTAR 300Unités/ml,Solution Injectable,,Bt 3Stylos/1.5ml,154.09,154.089,V,GLARGINE,O
300604,TRAMADIS Gélule 50mg Bt 10,TRAMADIS,Gélule,50mg,Bt 10,4.64,3.15,E,TRAMADOL,N
300510,TRAMADIS Sol inj 100mg/2ml Bt 5,TRAMADIS,Solution Injectable,100mg/2ml,Bt 5,9.96,8.44,E,TRAMADOL,N
300755,TRAMAL 100 mg sol.inj Bt/5/2 ml,TRAMAL,Solution Injectable,100 mg,Bt/5/2 ml,10.83,8.44,E,TRAMADOL,N
300717,TRAMAL 100mg/ml gttes buv fl/10ml,TRAMAL,Gouttes Buvables,100mg/ml,fl/10ml,11.69,7.87,E,TRAMADOL,N
300716,TRAMAL 50 mg gél b/10,TRAMAL,Gélule,50 mg,b/10,5.34,3.15,E,TRAMADOL,N
301152,TRAMAL RETARD Comp LP 100 mg Bt 10,TRAMAL RETARD,Comprimé à Libération Prolongée,100 mg,Bt 10,10.44,7.71,E,TRAMADOL,N
301211,TRAMAL Supp 100 mg Bt 5,TRAMAL Supp,,100 mg,Bt 5,4.6,4.6,E,TRAMADOL,N
102625,TRANXENE Gélule 10mg Bt 30,TRANXENE,Gélule,10mg,Bt 30,3.392,3.39,I,CLORAZEPATE DIPOTASSIQUE,N
105305,TRAVATAN Collyre 40 µg/ml  Fl 2.5ml,TRAVATAN,Collyre,40 µg/ml,Fl 2.5ml,31.268,31.268,E,TRAVOPROST,N
303055,TRIATEC 10mg Comp Séc Bt 30,TRIATEC,Comprimé Sécable,10mg,Bt 30,48.28,24.81,E,RAMIPRIL,N
303025,TRIATEC 2.5mg Comp. Séc. Bt 30,TRIATEC,Comprimé Sécable,2.5mg,Bt 30,34.03,19.5,E,RAMIPRIL,N
303026,TRIATEC 5mg Comp. Séc. Bt 30,TRIATEC,Comprimé Sécable,5mg,Bt 30,42.79,17.91,E,RAMIPRIL,N
301245,TRICIDINE 2 % Creme Der Tbe 15 gr,TRICIDINE 2 %,Crème,,Tbe 15 gr,6.29,4.71,E,ACIDE FUSIDIQUE,N
300936,TRICIDINE Pde Derm 2 % Tb 15,TRICIDINE,Pommade Dermique,,Tb 15,5.98,4.605,E,ACIDE FUSIDIQUE,N
303781,TRICIDINE PLUS 2%/0.1% Crème Derm Tb 15g,TRICIDINE PLUS 2%/0.1%,Crème Dermique,,Tb 15g,4.81,4.81,E,BETAMETHASONE+ACIDE FUSIDIQUE,N
300190,TRICLOBACTER Sol Ext 1% 200ml,TRICLOBACTER,Solution à Usage Topique,200ml,,3.885,2.8,I,TRICHLOCARBAN,N
300248,TRICLOBACTER Solution Fl 400ml,TRICLOBACTER Solution Fl,,400ml,Fl 400ml,5.85,5.6,I,TRICHLOCARBAN,N
307095,TRICLOSAN Pdre us ext 1% Bt 80gr,TRICLOSAN,Poudre à Usage Externe,,Bt 80gr,3.2,3.2,I,TRICHLOCARBAN,N
302378,TRIMAX 500 Comp Pell  Sec 500 MG BT 3,TRIMAX 500,Comprimé Pelliculé Sécable,500 MG,BT 3,11.63,7.929,E,AZITHROMYCINE,N
303163,TRIMAX UNO 500mg Comp pell Séc Bt 2,TRIMAX UNO,Comprimé Pelliculé Sécable,500mg,Bt 2,6.385,5.286,E,AZITHROMYCINE,N
300803,TRIMEDINE 100 mg gélu.b/30,TRIMEDINE,,100 mg,b/30,4.58,4.41,I,TRIMEBUTINE,N
300694,TRIMEGAM 100 mg Comp Bt 30,TRIMEGAM,Comprimé,100 mg,Bt 30,4.43,4.41,I,TRIMEBUTINE,N
303439,TRIPAKINE LP SAIPH 500mg Comp Pell LP Bt30,TRIPAKINE LP SAIPH,Comprimé à Libération Prolongée,500mg,,15.59,15.57,V,VALPROATE DE SODIUM+ACIDE VALPROIQUE,N
303257,TRIPLIXAM 10mg/2.5mg/10mg Comp Pell Bt 30,TRIPLIXAM,Comprimé Pelliculé,10mg/2.5mg/10mg,Bt 30,64.24,64.23,E,PERINDOPRIL+INDAPAMIDE+AMLODIPINE,N
303256,TRIPLIXAM 10mg/2.5mg/5mg Comp Pell Bt 30,TRIPLIXAM,Comprimé Pelliculé,10mg/2.5mg/5mg,Bt 30,59.816,59.79,E,PERINDOPRIL+INDAPAMIDE+AMLODIPINE,N
303255,TRIPLIXAM 5mg/1.25mg/10mg Comp Pell Bt 30,TRIPLIXAM,Comprimé Pelliculé,5mg/1.25mg/10mg,Bt 30,49.119,49.11,E,PERINDOPRIL+INDAPAMIDE+AMLODIPINE,N
303254,TRIPLIXAM 5mg/1.25mg/5mg Comp Pell Bt 30,TRIPLIXAM,Comprimé Pelliculé,5mg/1.25mg/5mg,Bt 30,46.067,46.05,E,PERINDOPRIL+INDAPAMIDE+AMLODIPINE,N
303057,TRITAZIDE 10mg/12.5mg Comp Séc Bt/30,TRITAZIDE,Comprimé Sécable,10mg/12.5mg,Bt/30,50.32,29.91,E,RAMIPRIL+HYDROCHLOROTHIZIDE,N
303019,TRITAZIDE 10mg/25mg Comp Séc Bt 30,TRITAZIDE,Comprimé Sécable,10mg/25mg,Bt 30,50.32,29.91,E,RAMIPRIL+HYDROCHLOROTHIZIDE,N
100027,TRITAZIDE 5MG/25MG  Comp Bt 28,TRITAZIDE,Comprimé,5MG/25MG,Bt 28,43.785,18.62,E,RAMIPRIL+HYDROCHLOROTHIZIDE,N
101425,TRIVASTAL RET Comp enr 50mg Bt 30,TRIVASTAL RET,Comprimé Enrobé,50mg,Bt 30,10.045,10.02,I,PIRIBEDIL,N
300212,"TUNOLOL  0,25% Collyre Bt 15 Ophtadoses/0.45ml","TUNOLOL  0,25%",Collyre,,Bt 15 Ophtadoses/0.45ml,5.225,5.22,E,TIMOLOL,N
307129,"TUNOLOL  Collyre 0,25% Fl 5ml",TUNOLOL,Collyre,,Fl 5ml,3.12,3.12,E,TIMOLOL,N
307130,"TUNOLOL  Collyre 0,5% Fl 5ml",TUNOLOL,Collyre,,Fl 5ml,3.17,3.17,E,TIMOLOL,N
300213,"TUNOLOL 0,5% Collyre  Bt 15 Ophtadoses/0.45ml","TUNOLOL 0,5%",Collyre,,Bt 15 Ophtadoses/0.45ml,6.94,6.93,E,TIMOLOL,N
104988,TWYNSTA 40 MG/ 10 MG COMP BT 28,TWYNSTA,Comprimé,40 MG/ 10 MG,BT 28,41.73,27.328,E,TELMISARTAN+AMLODIPINE,N
106149,TWYNSTA 40mg/10mg Comp Bt 28,TWYNSTA,Comprimé,40mg/10mg,Bt 28,45.08,27.328,E,TELMISARTAN+AMLODIPINE,N
106148,TWYNSTA 40mg/5mg Comp Bt 28,TWYNSTA,Comprimé,40mg/5mg,Bt 28,45.08,27.328,E,TELMISARTAN+AMLODIPINE,N
106153,TWYNSTA 80mg/10mg Comp Bt 28,TWYNSTA,Comprimé,80mg/10mg,Bt 28,51.435,31.164,E,TELMISARTAN+AMLODIPINE,N
106150,TWYNSTA 80mg/5mg Comp Bt 28,TWYNSTA,Comprimé,80mg/5mg,Bt 28,51.435,31.164,E,TELMISARTAN+AMLODIPINE,N
104987,TWYNSTA Comp 40MG/5MG BT 28,TWYNSTA,Comprimé,40MG/5MG,BT 28,41.73,27.328,E,TELMISARTAN+AMLODIPINE,N
104990,TWYNSTA Comp 80MG/10MG BT 28,TWYNSTA,Comprimé,80MG/10MG,BT 28,47.605,31.164,E,TELMISARTAN+AMLODIPINE,N
104989,TWYNSTA Comp 80MG/5MG BT 28,TWYNSTA,Comprimé,80MG/5MG,BT 28,47.605,31.164,E,TELMISARTAN+AMLODIPINE,N
301469,U-CEF Comp Pell 250 MG  Fl 14,U-CEF,Comprimé Pelliculé,250 MG,Fl 14,19.025,12.026,E,CEFUROXIME,N
301470,U-CEF Comp Pell 500 MG Fl 14,U-CEF,Comprimé Pelliculé,500 MG,Fl 14,32.685,32.676,E,CEFUROXIME,N
300402,UCIDERM Crème Derm 2% Tb 15gr,UCIDERM,Crème Dermique,,Tb 15gr,8.015,4.71,E,ACIDE FUSIDIQUE,N
300403,UCIDERM Pde Derm 2% Tb 15gr,UCIDERM,Pommade Dermique,,Tb 15gr,8.015,4.605,E,ACIDE FUSIDIQUE,N
300681,UCIDERM PLUS créme derm.t/15 g,UCIDERM PLUS créme derm.t/,,15 g,,7.85,5.04,E,BETAMETHASONE+ACIDE FUSIDIQUE,N
107224,ULCAR pdre susp orale 1gr Sach Bt 30,ULCAR,Suspension Buvable,,Bt 30,10.905,9.33,I,SUCRALFATE,N
300282,ULCEFIX Comp Bt 30,ULCEFIX,Comprimé,,Bt 30,8.9,8.88,I,SUCRALFATE,N
300129,ULCEFIX Pdre Or Sach 1gr Bt 30,ULCEFIX,Poudre pour Suspension Buvable,,Bt 30,9.345,9.33,I,SUCRALFATE,N
309813,ULDINE Comp 10mg Bt 20,ULDINE,Comprimé,10mg,Bt 20,5.16,4.88,E,FAMOTIDINE,N
309863,ULDINE Comp 20mg Bt 30,ULDINE,Comprimé,20mg,Bt 30,13.92,13.23,E,FAMOTIDINE,N
